Time (seconds),Speed,Grade,Road Type
0,1.304166666666667,-0.003581598958134,No Charging
1,1.304166666666667,-0.003581598958134,No Charging
2,1.304166666666667,-0.003581598958134,No Charging
3,1.304166666666667,-0.003581598958134,No Charging
4,1.304166666666667,-0.003581598958134,No Charging
5,1.304166666666667,-0.003581598958134,No Charging
6,1.304166666666667,-0.003581598958134,No Charging
7,1.304166666666667,-0.003581598958134,No Charging
8,1.304166666666667,-0.003581598958134,No Charging
9,1.304166666666667,-0.003581598958134,No Charging
10,1.304166666666667,-0.003581598958134,No Charging
11,1.304166666666667,-0.003581598958134,No Charging
12,1.304166666666667,-0.003581598958134,No Charging
13,1.304166666666667,-0.003581598958134,No Charging
14,1.304166666666667,-0.003581598958134,No Charging
15,1.304166666666667,-0.003581598958134,No Charging
16,1.304166666666667,-0.003581598958134,No Charging
17,1.304166666666667,-0.003581598958134,No Charging
18,1.304166666666667,-0.003581598958134,No Charging
19,1.304166666666667,-0.003581598958134,No Charging
20,1.304166666666667,-0.003581598958134,No Charging
21,1.304166666666667,-0.003581598958134,No Charging
22,1.304166666666667,-0.003581598958134,No Charging
23,1.304166666666667,-0.003581598958134,No Charging
24,1.304166666666667,-0.003581598958134,No Charging
25,1.304166666666667,-0.003581598958134,No Charging
26,1.304166666666667,-0.003581598958134,No Charging
27,1.304166666666667,-0.003581598958134,No Charging
28,1.304166666666667,-0.003581598958134,No Charging
29,1.304166666666667,-0.003581598958134,No Charging
30,1.304166666666667,-0.003581598958134,No Charging
31,1.304166666666667,-0.003581598958134,No Charging
32,1.304166666666667,-0.003581598958134,No Charging
33,1.304166666666667,-0.003581598958134,No Charging
34,1.304166666666667,-0.003581598958134,No Charging
35,1.304166666666667,-0.003581598958134,No Charging
36,1.304166666666667,-0.003581598958134,No Charging
37,1.304166666666667,-0.003581598958134,No Charging
38,1.304166666666667,-0.003581598958134,No Charging
39,1.304166666666667,-0.003581598958134,No Charging
40,1.237467558543078,0.0008002837009522365,No Charging
41,1.152777777777778,0.006364086458999,No Charging
42,1.152777777777778,0.006364086458999,No Charging
43,1.152777777777778,0.006364086458999,No Charging
44,1.152777777777778,0.006364086458999,No Charging
45,1.152777777777778,0.006364086458999,No Charging
46,1.152777777777778,0.006364086458999,No Charging
47,1.152777777777778,0.006364086458999,No Charging
48,1.152777777777778,0.006364086458999,No Charging
49,1.152777777777778,0.006364086458999,No Charging
50,1.152777777777778,0.006364086458999,No Charging
51,1.152777777777778,0.006364086458999,No Charging
52,1.152777777777778,0.006364086458999,No Charging
53,1.152777777777778,0.006364086458999,No Charging
54,1.152777777777778,0.006364086458999,No Charging
55,1.152777777777778,0.006364086458999,No Charging
56,1.152777777777778,0.006364086458999,No Charging
57,1.152777777777778,0.006364086458999,No Charging
58,1.152777777777778,0.006364086458999,No Charging
59,1.152777777777778,0.006364086458999,No Charging
60,1.152777777777778,0.006364086458999,No Charging
61,1.152777777777778,0.006364086458999,No Charging
62,1.152777777777778,0.006364086458999,No Charging
63,1.152777777777778,0.006364086458999,No Charging
64,1.152777777777778,0.006364086458999,No Charging
65,1.152777777777778,0.006364086458999,No Charging
66,1.152777777777778,0.006364086458999,No Charging
67,1.152777777777778,0.006364086458999,No Charging
68,1.152777777777778,0.006364086458999,No Charging
69,1.152777777777778,0.006364086458999,No Charging
70,1.152777777777778,0.006364086458999,No Charging
71,1.152777777777778,0.006364086458999,No Charging
72,1.152777777777778,0.006364086458999,No Charging
73,1.152777777777778,0.006364086458999,No Charging
74,1.152777777777778,0.006364086458999,No Charging
75,1.152777777777778,0.006364086458999,No Charging
76,1.152777777777778,0.006364086458999,No Charging
77,1.152777777777778,0.006364086458999,No Charging
78,1.152777777777778,0.006364086458999,No Charging
79,1.152777777777778,0.006364086458999,No Charging
80,1.152777777777778,0.006364086458999,No Charging
81,1.152777777777778,0.006364086458999,No Charging
82,1.152777777777778,0.006364086458999,No Charging
83,1.152777777777778,0.006364086458999,No Charging
84,1.152777777777778,0.006364086458999,No Charging
85,1.152777777777778,0.006364086458999,No Charging
86,1.152777777777778,0.006364086458999,No Charging
87,1.152777777777778,0.006364086458999,No Charging
88,1.152777777777778,0.006364086458999,No Charging
89,1.152777777777778,0.006364086458999,No Charging
90,1.152777777777778,0.006364086458999,No Charging
91,1.152777777777778,0.006364086458999,No Charging
92,1.152777777777778,0.006364086458999,No Charging
93,1.152777777777778,0.006364086458999,No Charging
94,1.152777777777778,0.006364086458999,No Charging
