Time (seconds),Speed,Grade,Road Type
0,0.702777777777778,0.003438951089788,No Charging
1,0.702777777777778,0.003438951089788,No Charging
2,0.702777777777778,0.003438951089788,No Charging
3,0.702777777777778,0.003438951089788,No Charging
4,0.702777777777778,0.003438951089788,No Charging
5,0.702777777777778,0.003438951089788,No Charging
6,0.702777777777778,0.003438951089788,No Charging
7,0.702777777777778,0.003438951089788,No Charging
8,0.702777777777778,0.003438951089788,No Charging
9,0.702777777777778,0.003438951089788,No Charging
10,0.702777777777778,0.003438951089788,No Charging
11,0.702777777777778,0.003438951089788,No Charging
12,0.702777777777778,0.003438951089788,No Charging
13,0.702777777777778,0.003438951089788,No Charging
14,0.702777777777778,0.003438951089788,No Charging
15,0.702777777777778,0.003438951089788,No Charging
16,0.702777777777778,0.003438951089788,No Charging
17,0.702777777777778,0.003438951089788,No Charging
18,0.702777777777778,0.003438951089788,No Charging
19,0.702777777777778,0.003438951089788,No Charging
20,0.702777777777778,0.003438951089788,No Charging
21,0.702777777777778,0.003438951089788,No Charging
22,0.702777777777778,0.003438951089788,No Charging
23,0.702777777777778,0.003438951089788,No Charging
24,0.702777777777778,0.003438951089788,No Charging
25,0.702777777777778,0.003438951089788,No Charging
26,0.702777777777778,0.003438951089788,No Charging
27,0.702777777777778,0.003438951089788,No Charging
28,0.702777777777778,0.003438951089788,No Charging
29,0.702777777777778,0.003438951089788,No Charging
30,0.702777777777778,0.003438951089788,No Charging
31,0.702777777777778,0.003438951089788,No Charging
32,0.702777777777778,0.003438951089788,No Charging
33,0.702777777777778,0.003438951089788,No Charging
34,0.702777777777778,0.003438951089788,No Charging
35,0.702777777777778,0.003438951089788,No Charging
36,0.702777777777778,0.003438951089788,No Charging
37,0.702777777777778,0.003438951089788,No Charging
38,0.702777777777778,0.003438951089788,No Charging
39,0.702777777777778,0.003438951089788,No Charging
40,0.702777777777778,0.003438951089788,No Charging
41,0.702777777777778,0.003438951089788,No Charging
42,0.702777777777778,0.003438951089788,No Charging
43,0.702777777777778,0.003438951089788,No Charging
44,0.702777777777778,0.003438951089788,No Charging
45,0.702777777777778,0.003438951089788,No Charging
46,0.702777777777778,0.003438951089788,No Charging
47,0.702777777777778,0.003438951089788,No Charging
48,0.702777777777778,0.003438951089788,No Charging
49,0.702777777777778,0.003438951089788,No Charging
50,0.702777777777778,0.003438951089788,No Charging
51,0.702777777777778,0.003438951089788,No Charging
52,0.702777777777778,0.003438951089788,No Charging
53,0.702777777777778,0.003438951089788,No Charging
54,0.702777777777778,0.003438951089788,No Charging
55,0.702777777777778,0.003438951089788,No Charging
56,0.702777777777778,0.003438951089788,No Charging
57,0.702777777777778,0.003438951089788,No Charging
58,0.702777777777778,0.003438951089788,No Charging
59,0.702777777777778,0.003438951089788,No Charging
60,0.702777777777778,0.003438951089788,No Charging
61,0.702777777777778,0.003438951089788,No Charging
62,0.702777777777778,0.003438951089788,No Charging
63,0.702777777777778,0.003438951089788,No Charging
64,0.702777777777778,0.003438951089788,No Charging
65,0.702777777777778,0.003438951089788,No Charging
66,0.702777777777778,0.003438951089788,No Charging
67,0.702777777777778,0.003438951089788,No Charging
68,0.702777777777778,0.003438951089788,No Charging
69,0.702777777777778,0.003438951089788,No Charging
70,0.702777777777778,0.003438951089788,No Charging
71,0.702777777777778,0.003438951089788,No Charging
72,0.702777777777778,0.003438951089788,No Charging
73,0.702777777777778,0.003438951089788,No Charging
74,0.702777777777778,0.003438951089788,No Charging
75,0.702777777777778,0.003438951089788,No Charging
76,0.702777777777778,0.003438951089788,No Charging
77,0.702777777777778,0.003438951089788,No Charging
78,0.702777777777778,0.003438951089788,No Charging
79,0.702777777777778,0.003438951089788,No Charging
80,0.702777777777778,0.003438951089788,No Charging
81,0.702777777777778,0.003438951089788,No Charging
82,0.702777777777778,0.003438951089788,No Charging
83,0.702777777777778,0.003438951089788,No Charging
84,0.702777777777778,0.003438951089788,No Charging
85,0.702777777777778,0.003438951089788,No Charging
86,0.702777777777778,0.003438951089788,No Charging
87,0.702777777777778,0.003438951089788,No Charging
88,0.702777777777778,0.003438951089788,No Charging
89,0.702777777777778,0.003438951089788,No Charging
90,0.702777777777778,0.003438951089788,No Charging
91,0.702777777777778,0.003438951089788,No Charging
92,0.702777777777778,0.003438951089788,No Charging
93,0.702777777777778,0.003438951089788,No Charging
94,0.702777777777778,0.003438951089788,No Charging
95,0.702777777777778,0.003438951089788,No Charging
96,0.702777777777778,0.003438951089788,No Charging
97,0.702777777777778,0.003438951089788,No Charging
98,0.702777777777778,0.003438951089788,No Charging
99,0.702777777777778,0.003438951089788,No Charging
100,0.702777777777778,0.003438951089788,No Charging
101,0.702777777777778,0.003438951089788,No Charging
102,0.702777777777778,0.003438951089788,No Charging
103,0.702777777777778,0.003438951089788,No Charging
104,0.702777777777778,0.003438951089788,No Charging
105,0.702777777777778,0.003438951089788,No Charging
106,0.702777777777778,0.003438951089788,No Charging
107,0.702777777777778,0.003438951089788,No Charging
108,0.702777777777778,0.003438951089788,No Charging
109,0.702777777777778,0.003438951089788,No Charging
110,0.702777777777778,0.003438951089788,No Charging
111,0.702777777777778,0.003438951089788,No Charging
112,0.702777777777778,0.003438951089788,No Charging
113,0.702777777777778,0.003438951089788,No Charging
114,0.702777777777778,0.003438951089788,No Charging
115,0.702777777777778,0.003438951089788,No Charging
116,0.702777777777778,0.003438951089788,No Charging
117,0.702777777777778,0.003438951089788,No Charging
118,0.702777777777778,0.003438951089788,No Charging
119,0.702777777777778,0.003438951089788,No Charging
120,0.702777777777778,0.003438951089788,No Charging
121,0.702777777777778,0.003438951089788,No Charging
122,0.702777777777778,0.003438951089788,No Charging
123,0.702777777777778,0.003438951089788,No Charging
124,0.702777777777778,0.003438951089788,No Charging
125,0.702777777777778,0.003438951089788,No Charging
126,0.702777777777778,0.003438951089788,No Charging
127,0.702777777777778,0.003438951089788,No Charging
128,0.702777777777778,0.003438951089788,No Charging
129,0.702777777777778,0.003438951089788,No Charging
130,0.702777777777778,0.003438951089788,No Charging
131,0.702777777777778,0.003438951089788,No Charging
132,0.702777777777778,0.003438951089788,No Charging
133,0.702777777777778,0.003438951089788,No Charging
134,0.702777777777778,0.003438951089788,No Charging
135,0.702777777777778,0.003438951089788,No Charging
136,0.702777777777778,0.003438951089788,No Charging
137,0.702777777777778,0.003438951089788,No Charging
138,0.702777777777778,0.003438951089788,No Charging
139,0.702777777777778,0.003438951089788,No Charging
140,0.702777777777778,0.003438951089788,No Charging
141,0.702777777777778,0.003438951089788,No Charging
142,0.702777777777778,0.003438951089788,No Charging
143,0.702777777777778,0.003438951089788,No Charging
144,0.702777777777778,0.003438951089788,No Charging
145,0.702777777777778,0.003438951089788,No Charging
146,0.702777777777778,0.003438951089788,No Charging
147,0.702777777777778,0.003438951089788,No Charging
148,0.702777777777778,0.003438951089788,No Charging
149,0.702777777777778,0.003438951089788,No Charging
150,0.702777777777778,0.003438951089788,No Charging
151,0.702777777777778,0.003438951089788,No Charging
152,0.702777777777778,0.003438951089788,No Charging
153,0.702777777777778,0.003438951089788,No Charging
154,0.702777777777778,0.003438951089788,No Charging
155,0.702777777777778,0.003438951089788,No Charging
156,0.702777777777778,0.003438951089788,No Charging
157,0.702777777777778,0.003438951089788,No Charging
158,0.702777777777778,0.003438951089788,No Charging
159,0.702777777777778,0.003438951089788,No Charging
160,0.702777777777778,0.003438951089788,No Charging
161,0.702777777777778,0.003438951089788,No Charging
162,0.702777777777778,0.003438951089788,No Charging
163,0.702777777777778,0.003438951089788,No Charging
164,0.702777777777778,0.003438951089788,No Charging
